Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	branch_rate_mean	branch_rate_mean_log	branch_rate_sd	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	clado_event_probs[1]	clado_event_probs[2]	dispersal_rate	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extinction_rate	extirpation_rate	net_diversification_rate	originTime	part_rate[1]	part_rate[2]	part_rate[3]	part_rate[4]	part_rate[5]	part_rate[6]	part_rate[7]	part_rate[8]	part_rate[9]	part_rate[10]	part_rate_mult[1]	part_rate_mult[2]	part_rate_mult[3]	part_rate_mult[4]	part_rate_mult[5]	part_rate_mult[6]	part_rate_mult[7]	part_rate_mult[8]	part_rate_mult[9]	part_rate_mult[10]	speciation_rate	turnover
750	-18627	-18761.9	134.91	0.244157	0.201616	2.47781e+07	5.52951e+07	0.0579391	0.169494	0.22109	0.19168	0.0992272	0.103273	0.004944664	-2.305863	0.4678805	0.00395231	0.00249037	0.00408153	0.00737554	0.00566293	0.00580716	0.00220064	0.00441431	0.00381445	0.00435339	0.00537045	0.00556568	0.00502238	0.00272391	0.00221822	0.00450663	0.00172302	0.00715656	0.00409026	0.00776282	0.00649635	0.00391884	0.00647321	0.00445997	0.0065451	0.0089465	0.00422782	0.00583346	0.00558436	0.00439624	0.0062979	0.00544087	0.00310072	0.00486921	0.0039379	0.00292224	0.0116133	0.00535211	0.00819873	0.0049355	0.00589128	0.0038602	0.00265175	0.00699525	0.00407937	0.00472043	0.0061441	0.002646	0.00310081	0.00742166	0.00300529	0.00573227	0.00564446	0.00149093	0.00930636	0.00240002	0.0050271	0.0018764	0.00241464	0.00582799	0.00272029	0.00504925	0.00378396	0.00266009	0.00593244	0.00340672	0.00377262	0.00468063	0.00800225	0.00418535	0.00151618	0.00190686	0.00757329	0.00186113	0.00519975	0.00692081	0.00449193	0.00492517	0.00294975	0.00646988	0.00336595	0.00393458	0.00240702	0.00758421	0.00639682	0.00337548	0.0028433	0.00261224	0.00349931	0.00832963	0.00362631	0.0030807	0.0144556	0.00747332	0.00262277	0.00654521	0.0047868	0.00288237	0.00319454	0.00337933	0.00488262	0.00768687	0.00730677	0.00260023	0.00314625	0.00574176	0.676247	0.323753	0.01812752	0.9625809	6.18462	4.03857	2.59119	1.18212	0	0.01246845	2.013742	0.2935105	13.5906	1.27882	1.70951	0.0361686	0.0565198	0.232834	2.77784	2.73212	0.515241	0.593258	0.0676931	0.127882	0.170951	0.00361686	0.00565198	0.0232834	0.277784	0.273212	0.0515241	0.0593258	0.00676931	0.1201102	0.1038085
760	-18641.6	-18789.8	148.154	0.280031	0.210627	2.1987e+07	6.49707e+07	0.0153975	0.173182	0.204727	0.0711121	0.101777	0.0121191	0.004934414	-2.306764	0.379658	0.00290473	0.00294211	0.00442435	0.00504421	0.00417645	0.00402137	0.00827177	0.00422844	0.0092953	0.00395726	0.00517571	0.00603848	0.00397296	0.00699255	0.00335741	0.00389137	0.00640781	0.00566155	0.00151072	0.00679554	0.00675987	0.00340567	0.0074803	0.00436307	0.00538971	0.00633467	0.00502958	0.00607645	0.0050803	0.00513286	0.0046321	0.00418185	0.00547563	0.00553579	0.00318633	0.00214943	0.0029678	0.00459104	0.00784839	0.00438786	0.00785816	0.00186817	0.00344558	0.00495308	0.00395362	0.00521752	0.00682287	0.00588666	0.00255223	0.00520509	0.00466103	0.004242	0.00533574	0.00748059	0.00215956	0.00244349	0.00442947	0.00309924	0.00260067	0.00504647	0.00168167	0.0038257	0.00648298	0.00513571	0.00871001	0.00340129	0.00574318	0.00508307	0.0034105	0.00551583	0.00527011	0.00664847	0.00494774	0.00180958	0.00826387	0.00641172	0.00378762	0.00285791	0.00266585	0.00760418	0.00291079	0.00375957	0.00526402	0.00672848	0.00331997	0.00338181	0.00324265	0.00215335	0.00592608	0.00456435	0.00273493	0.00517702	0.0130207	0.0062759	0.00384824	0.00663818	0.0047232	0.00326055	0.00399543	0.00339199	0.00328926	0.00397109	0.00353362	0.00232277	0.00511102	0.0056735	0.350157	0.649843	0.008136565	0.9565373	6.03901	4.0087	2.56175	1.29241	0	0.004317726	1.593859	0.2883642	13.83315	1.41762	1.67989	0.0344447	0.0719014	0.245312	2.81064	2.64675	0.371603	0.662947	0.0588968	0.141762	0.167989	0.00344447	0.00719014	0.0245312	0.281064	0.264675	0.0371603	0.0662947	0.00588968	0.1641758	0.02629941
770	-18621	-18772.4	151.406	0.232619	0.179526	4.61482e+07	5.72441e+07	0.0562904	0.173117	0.243587	0.176317	0.125077	0.134006	0.004486952	-2.348049	0.3930188	0.00429819	0.00307847	0.00475942	0.00609207	0.00448614	0.00522307	0.00263553	0.00537565	0.00199988	0.00448131	0.00550021	0.00812957	0.00589809	0.00467411	0.00254049	0.00256048	0.00266553	0.00663371	0.00193118	0.00830839	0.00723164	0.00386785	0.00632271	0.00425426	0.0056082	0.00730503	0.00214609	0.00674694	0.00405444	0.00427461	0.00425988	0.00595543	0.00372926	0.00529971	0.00347147	0.0036491	0.00427454	0.00746951	0.00647078	0.0049413	0.00505318	0.00289108	0.00292322	0.00615546	0.00555872	0.00522365	0.00500683	0.00675736	0.00324397	0.00549267	0.00466209	0.0043192	0.00568566	0.00323822	0.00395758	0.00491029	0.00925033	0.00456127	0.00574593	0.00502725	0.00227463	0.00391599	0.00531536	0.00230805	0.00481336	0.00459473	0.00393681	0.00403059	0.00356408	0.00340594	0.0026251	0.00287627	0.00574726	0.00366326	0.00656755	0.00388542	0.00184067	0.00381373	0.00501789	0.00432865	0.00272336	0.00574952	0.00739242	0.00658107	0.00383502	0.00313313	0.00225431	0.00484565	0.00384201	0.00385774	0.00458078	0.00296401	0.0150165	0.00808168	0.00238125	0.00571866	0.00271801	0.00476407	0.00373877	0.00425472	0.00422342	0.00494275	0.00525156	0.00167301	0.00461427	0.00563632	0.10612	0.89388	0.0207473	0.8980411	6.16401	4.18602	2.83865	1.23184	0	0.03440066	1.924647	0.2833319	14.07884	1.42774	1.70983	0.0284432	0.0539695	0.241179	2.6327	2.62968	0.459795	0.75974	0.056917	0.142774	0.170983	0.00284432	0.00539695	0.0241179	0.26327	0.262968	0.0459795	0.075974	0.0056917	0.1098843	0.3130627
780	-18618.2	-18773.2	155.06	0.250478	0.169793	1.56007e+06	3.14605e+07	0.0614681	0.199375	0.232806	0.0891944	0.0746088	0.053231	0.004571352	-2.339955	0.3430923	0.00434172	0.00749994	0.00371161	0.00703323	0.00356079	0.00452551	0.00258604	0.00664618	0.00404114	0.00343042	0.00544666	0.00568483	0.00435496	0.00356378	0.00424983	0.00309921	0.00388989	0.00417283	0.00448124	0.00821096	0.0061227	0.00383141	0.00646644	0.00494965	0.00659504	0.0054426	0.00247187	0.00626093	0.00301546	0.00440685	0.00563502	0.00474896	0.00336917	0.00520637	0.00446959	0.00235103	0.00663665	0.00465047	0.00716852	0.00386612	0.00346288	0.00534386	0.00263884	0.00438673	0.00421468	0.00587837	0.00717903	0.00884394	0.00286173	0.0066984	0.00590914	0.00403518	0.005444	0.00367575	0.0043232	0.00253963	0.00419723	0.00475091	0.00489122	0.00562645	0.00432055	0.00412376	0.00614141	0.00343622	0.00587151	0.00395086	0.00401364	0.00273217	0.00367465	0.00382341	0.0053713	0.00508059	0.00661193	0.00219038	0.00807015	0.00655282	0.0026209	0.00439581	0.00553769	0.00291976	0.00286138	0.00459732	0.00447645	0.00500986	0.00282841	0.00315902	0.00208453	0.00545121	0.00542088	0.00293439	0.00338375	0.00207179	0.0153227	0.00561671	0.00321261	0.0080733	0.00258873	0.00521823	0.00822484	0.0062158	0.00340278	0.00390369	0.00520296	0.0021691	0.00674972	0.00668872	0.644271	0.355729	0.02279517	0.7392582	6.20036	4.27364	2.59272	1.2572	0	0.06890358	1.304629	0.2779394	14.35199	1.27498	1.41321	0.0361857	0.0549293	0.270916	2.89832	3.09247	0.427268	0.46218	0.0695412	0.127498	0.141321	0.00361857	0.00549293	0.0270916	0.289832	0.309247	0.0427268	0.046218	0.00695412	0.1002471	0.6873373
790	-18606.5	-18758.8	152.325	0.23382	0.173247	5.85503e+07	1.73969e+06	0.0397821	0.169435	0.243143	0.150648	0.0869637	0.0236384	0.004807359	-2.318093	0.3484529	0.00484835	0.00403322	0.00289866	0.00421388	0.00467299	0.0032757	0.00288575	0.00503051	0.00696882	0.00305245	0.00510683	0.00589375	0.00542353	0.00283419	0.00335035	0.00305114	0.00630879	0.00401704	0.00551967	0.00898905	0.00631815	0.00350401	0.00670911	0.00277423	0.0055506	0.00711466	0.00242087	0.00593927	0.00415124	0.00346089	0.00423754	0.00415507	0.00383461	0.00484609	0.00384049	0.0020977	0.00460336	0.00515605	0.00687986	0.00581302	0.00710484	0.00451621	0.00303626	0.00536551	0.0048776	0.00547976	0.00463557	0.00292125	0.00260606	0.00461097	0.00551541	0.00497427	0.00428955	0.00346904	0.00234318	0.00218294	0.00543903	0.0054547	0.00495724	0.00573606	0.00312132	0.0042976	0.00543944	0.00370182	0.00337529	0.00474157	0.00290502	0.00584687	0.00494534	0.00520361	0.00474618	0.00278617	0.00227188	0.00306197	0.00806846	0.00313835	0.00364144	0.00296437	0.00649149	0.00332972	0.00397861	0.00302822	0.00543044	0.00819282	0.00761448	0.00637235	0.00280735	0.0035489	0.00682289	0.00595302	0.00268539	0.00579278	0.015565	0.00822102	0.00263289	0.00727436	0.00237604	0.0028006	0.00662345	0.00584073	0.00335658	0.00685887	0.00481334	0.00307881	0.00343775	0.00480393	0.417279	0.582721	0.01769195	0.9398451	6.06669	4.07764	2.21629	1.25168	0	0.08681691	1.800768	0.2718636	14.67274	1.20632	1.69449	0.045217	0.0630377	0.208871	2.96134	2.79574	0.435275	0.522417	0.0672972	0.120632	0.169449	0.0045217	0.00630377	0.0208871	0.296134	0.279574	0.0435275	0.0522417	0.00672972	0.1010481	0.8591644
800	-18616.7	-18766.7	150.062	0.236305	0.203541	7.7859e+07	2.17586e+07	0.039769	0.143909	0.228064	0.120413	0.142741	0.0272238	0.004777832	-2.320769	0.3691876	0.00307592	0.0093284	0.00274967	0.00313299	0.00527703	0.00328267	0.00389304	0.00542746	0.00329775	0.00260975	0.00578326	0.00510418	0.00360458	0.0037213	0.00266076	0.00278466	0.00345826	0.0037046	0.00421631	0.00632836	0.00634724	0.00374415	0.00524775	0.00520009	0.00358462	0.00653544	0.0040202	0.00797488	0.00364349	0.00289649	0.00422505	0.00431388	0.00308541	0.00484316	0.00328823	0.00283105	0.00446963	0.00557839	0.00680989	0.00432221	0.00640663	0.0029438	0.00188925	0.00502583	0.00335248	0.00430386	0.00480806	0.00279603	0.00324048	0.00561774	0.00710827	0.00390124	0.00557609	0.00495523	0.0044597	0.00348642	0.00578459	0.00258586	0.00399348	0.00482005	0.00352422	0.00312733	0.00469133	0.00232844	0.00429419	0.00521813	0.00359918	0.00554795	0.00614968	0.00749984	0.00570005	0.0061646	0.00308802	0.00211136	0.00849885	0.00440831	0.00614702	0.00437543	0.00483778	0.00489671	0.00527862	0.00421154	0.0055269	0.0064716	0.00361576	0.00310181	0.00272738	0.00400682	0.00612527	0.00460455	0.00366991	0.00778379	0.0116274	0.00582024	0.0039374	0.00345635	0.001481	0.00412196	0.00733692	0.00762379	0.00523779	0.00752421	0.00931651	0.00258341	0.00634893	0.00680555	0.0430357	0.956964	0.01941776	0.9621517	6.0277	4.09384	2.65279	1.11538	0	0.01789173	2.066128	0.2725698	14.63472	1.03163	1.74237	0.0415872	0.0579652	0.21597	2.57055	2.99882	0.492913	0.769525	0.0786787	0.103163	0.174237	0.00415872	0.00579652	0.021597	0.257055	0.299882	0.0492913	0.0769525	0.00786787	0.03141691	0.5694935
810	-18589.9	-18760.7	170.867	0.265776	0.193571	9.31358e+06	6.28224e+07	0.0665434	0.138977	0.198676	0.211877	0.0917928	0.229971	0.004501595	-2.346634	0.3158057	0.00272154	0.00454622	0.00310072	0.00435782	0.00341844	0.00314068	0.00321096	0.0040824	0.00510497	0.00324552	0.00486243	0.00536547	0.00349502	0.00739484	0.00479528	0.00459722	0.00358044	0.00427103	0.00454093	0.00628462	0.00558918	0.00355044	0.00495184	0.00486731	0.00516995	0.00478075	0.00432266	0.00649069	0.00455894	0.00458838	0.00394208	0.00480836	0.00462001	0.00469876	0.0044553	0.00244021	0.00612439	0.005095	0.00709611	0.0044395	0.00618735	0.00296923	0.00247911	0.0041002	0.00340582	0.00347787	0.00806482	0.00317854	0.00246519	0.00511326	0.00465529	0.00373398	0.00433665	0.00279481	0.00401471	0.00348328	0.00346482	0.00283676	0.00313351	0.00398036	0.00348089	0.00281283	0.0054482	0.00508885	0.00379825	0.00381191	0.00420474	0.00402213	0.00419965	0.00406524	0.0024759	0.00281386	0.00314435	0.0037103	0.00590803	0.00302925	0.00701884	0.00703915	0.00496888	0.00594494	0.00438078	0.00316731	0.0072169	0.00603772	0.00558148	0.00398061	0.00261821	0.0036636	0.0033628	0.00389755	0.0034741	0.00808184	0.0141391	0.00476296	0.00288435	0.00365713	0.00349157	0.00328969	0.0042355	0.00338329	0.00469426	0.0067954	0.00837545	0.00249208	0.00216697	0.00575293	0.61625	0.38375	0.01008269	1.163399	6.25329	3.93985	2.37062	1.27415	0	0.03305939	1.905806	0.266056	14.99302	1.19146	1.64457	0.0384875	0.0605674	0.3651	2.70282	2.70742	0.63271	0.591826	0.065037	0.119146	0.164457	0.00384875	0.00605674	0.03651	0.270282	0.270742	0.063271	0.0591826	0.0065037	0.1070621	0.3087869
820	-18599.4	-18773.4	174.006	0.250014	0.186272	7.15733e+07	4.06488e+07	0.125803	0.163756	0.224007	0.148249	0.122662	0.0483386	0.004400566	-2.356491	0.2875463	0.00246915	0.00523711	0.00390332	0.00447925	0.00456588	0.0033153	0.00349577	0.00465996	0.00501731	0.00390303	0.00654167	0.00449538	0.00397207	0.00521609	0.0047035	0.00418186	0.0055055	0.00485495	0.00346867	0.00628658	0.0055413	0.00282788	0.00451271	0.00735313	0.00435154	0.00376501	0.00571516	0.00722288	0.00562206	0.00554739	0.00288548	0.00355564	0.00294947	0.00653071	0.00333152	0.00258767	0.00470959	0.00505377	0.00704519	0.00463472	0.00825183	0.00276814	0.00290135	0.00370274	0.00387184	0.00383562	0.00668725	0.00520417	0.00328928	0.00457456	0.00458839	0.00332014	0.00458445	0.00600502	0.00407394	0.00296138	0.00318668	0.00437549	0.00265178	0.003813	0.0048387	0.00321716	0.0029308	0.00483191	0.00486283	0.00271972	0.00400267	0.00340093	0.0039862	0.00490325	0.00405787	0.00392039	0.00654306	0.0033753	0.00706509	0.00443228	0.00506397	0.00468542	0.0060687	0.00391079	0.00191015	0.00345881	0.00688046	0.00608214	0.00411931	0.00349788	0.00254291	0.00487864	0.00319425	0.0037324	0.00346567	0.00590134	0.00919011	0.00395939	0.00262495	0.0054993	0.00356925	0.00411834	0.00460614	0.00308022	0.00345648	0.00375336	0.00743987	0.00353399	0.00336346	0.0061428	0.825535	0.174465	0.02452554	0.8604708	6.26694	4.01975	2.47998	1.1985	0	0.054904	2.674773	0.2810284	14.19424	1.36009	1.53229	0.0365205	0.0749558	0.416346	2.95199	2.52379	0.43359	0.59823	0.0721896	0.136009	0.153229	0.00365205	0.00749558	0.0416346	0.295199	0.252379	0.043359	0.059823	0.00721896	0.1406153	0.3904554
830	-18618.5	-18762.9	144.462	0.237763	0.1667	7.7311e+07	4.72636e+06	0.0835426	0.165271	0.19621	0.1401	0.123989	0.0294302	0.004929946	-2.307158	0.3631297	0.00411885	0.00472687	0.00304198	0.00439201	0.00475412	0.00340896	0.00577271	0.00589557	0.00453722	0.00271297	0.00564454	0.00624981	0.00635737	0.00475912	0.00823967	0.00489316	0.00900215	0.00426176	0.00324725	0.0074192	0.00437045	0.00358354	0.00725244	0.00406332	0.0050167	0.00611851	0.00335808	0.00516056	0.00578207	0.00450028	0.00323599	0.00451349	0.00344544	0.00660135	0.00358187	0.00222385	0.00334151	0.00400423	0.00810504	0.00315566	0.00926717	0.00450931	0.0021564	0.00609381	0.00330741	0.00403172	0.00673517	0.00351949	0.0033811	0.00512519	0.00532488	0.00296662	0.00420167	0.00227116	0.00507317	0.00438992	0.00326079	0.00437498	0.00368192	0.00156554	0.00292679	0.00480005	0.00272712	0.00464395	0.00316373	0.00662198	0.00261684	0.00298725	0.00884683	0.00546988	0.0049404	0.00490565	0.00365504	0.00685321	0.00672795	0.00301842	0.00778214	0.00361561	0.00310088	0.00835316	0.00350818	0.00302776	0.00530827	0.00742165	0.00164419	0.00444309	0.00397924	0.00408457	0.00438439	0.00404105	0.00215895	0.00767064	0.0110053	0.00796679	0.00545639	0.00555866	0.00389837	0.0031229	0.00460217	0.00284803	0.00376439	0.00314509	0.004907	0.00299113	0.00614224	0.00668787	0.958779	0.0412207	0.0337335	0.7387063	6.01505	3.95387	2.74572	1.17518	0	0.08507806	2.93525	0.2875939	13.8702	1.29609	1.62825	0.0344236	0.0565475	0.204964	2.95204	2.52384	0.702007	0.540796	0.06105	0.129609	0.162825	0.00344236	0.00565475	0.0204964	0.295204	0.252384	0.0702007	0.0540796	0.006105	0.09312881	0.9135525
840	-18616.7	-18773.5	156.817	0.299448	0.19327	1.32473e+07	2.66303e+07	0.101271	0.15725	0.235991	0.126908	0.086122	0.144757	0.005110846	-2.291507	0.311265	0.00266496	0.00586317	0.00346148	0.00351109	0.00654106	0.00523715	0.00466331	0.00689183	0.00336911	0.00434553	0.00526812	0.00657787	0.00598862	0.00243377	0.00256803	0.00282219	0.00448365	0.00530853	0.00374837	0.00736207	0.00492853	0.00380417	0.00697324	0.0052962	0.00441962	0.00367962	0.00478471	0.00734969	0.00552464	0.00367924	0.00388423	0.00414201	0.00327889	0.00564652	0.00361161	0.00321657	0.0047948	0.00546479	0.00622887	0.00473923	0.00887339	0.00419936	0.00211456	0.00520246	0.00468224	0.00327963	0.00558769	0.00672766	0.00356188	0.00561907	0.00486534	0.00313122	0.00484916	0.00527494	0.00502404	0.00325315	0.00451592	0.00507853	0.00711215	0.0032422	0.00438842	0.00379372	0.00265481	0.00479757	0.00743357	0.00533222	0.00534438	0.00405659	0.00727717	0.00478252	0.00545977	0.00436898	0.00777349	0.00531636	0.00586242	0.00918089	0.00720761	0.0034464	0.00907892	0.00349624	0.00395551	0.0036538	0.00597161	0.00308963	0.00740406	0.00365923	0.00507457	0.00503621	0.00305523	0.0045747	0.00557365	0.00506451	0.012377	0.00633611	0.00426682	0.00389828	0.0052165	0.0031764	0.00380764	0.00438273	0.00808954	0.00336783	0.00574674	0.00272445	0.00355767	0.00695023	0.214969	0.785031	0.02716175	0.7138188	6.20236	4.02071	2.38151	1.29526	0	0.08268742	2.204513	0.2720402	14.66322	1.37406	1.63121	0.0524269	0.0631472	0.200913	3.14061	2.52547	0.449476	0.499775	0.0629193	0.137406	0.163121	0.00524269	0.00631472	0.0200913	0.314061	0.252547	0.0449476	0.0499775	0.00629193	0.08358243	0.9892919
850	-18587.1	-18751	163.897	0.203637	0.206766	3.02009e+07	8.37791e+07	0.127699	0.170236	0.215378	0.0924618	0.0983327	0.11769	0.004475358	-2.349172	0.3286904	0.00361941	0.00440991	0.00344112	0.00366303	0.00400872	0.00279057	0.00457108	0.00496006	0.00427072	0.00473257	0.00533244	0.00611473	0.00355295	0.00426033	0.00441558	0.00432013	0.00527048	0.0045629	0.00608409	0.00699343	0.0046152	0.00267697	0.00529046	0.00626053	0.00371925	0.00591504	0.00260478	0.0062516	0.00435882	0.0043938	0.00451643	0.00493595	0.00285521	0.00562383	0.00334749	0.00243729	0.00598442	0.00389851	0.00660678	0.004241	0.0066445	0.00300461	0.00255784	0.00432345	0.00256057	0.0036326	0.00626868	0.00553057	0.00292054	0.0044909	0.00375739	0.00411732	0.00469866	0.00634731	0.00815317	0.00301356	0.00738483	0.00405966	0.00274594	0.00356904	0.00491976	0.00318306	0.00251324	0.00384849	0.00377646	0.00462739	0.00649686	0.00360917	0.00464902	0.00440009	0.00560695	0.00303558	0.00476302	0.00429185	0.00480809	0.00316507	0.0062108	0.00471729	0.00578873	0.00301223	0.0026641	0.00442228	0.00371008	0.0075567	0.0039187	0.00381419	0.00347701	0.00311375	0.00385766	0.00337984	0.00241207	0.00690614	0.0115211	0.00427597	0.00351824	0.00444835	0.00317485	0.00314069	0.00542149	0.00374923	0.00865793	0.00319605	0.0051336	0.00346434	0.00631538	0.00835326	0.830106	0.169894	0.02708982	0.8643341	6.22674	4.27546	2.46249	1.26286	0	0.03952058	3.210643	0.2727421	14.62548	1.10869	1.70247	0.0613437	0.0778034	0.232583	3.16083	2.40117	0.433932	0.721516	0.0996694	0.110869	0.170247	0.00613437	0.00778034	0.0232583	0.316083	0.240117	0.0433932	0.0721516	0.00996694	0.09597845	0.4117652
860	-18595.4	-18762.9	167.554	0.232011	0.195909	6.17439e+07	9.61822e+06	0.127696	0.166908	0.2193	0.0366433	0.109991	0.19956	0.00447703	-2.34901	0.3354967	0.00270992	0.00852626	0.00338679	0.00306729	0.00440348	0.00502331	0.00337014	0.00432188	0.00509392	0.0023664	0.00531876	0.00513501	0.00462502	0.00473768	0.00430044	0.00557718	0.00492949	0.00570794	0.00730772	0.00708364	0.0049712	0.00350329	0.00502757	0.00547595	0.00506266	0.00536032	0.00882283	0.00549519	0.00724374	0.00397759	0.00347601	0.00415966	0.00324295	0.00474665	0.00287739	0.00242544	0.00503798	0.00480259	0.00585446	0.00434837	0.00571961	0.00194305	0.00344014	0.00397472	0.00472531	0.00247564	0.00517847	0.00786956	0.00359122	0.00480133	0.00432202	0.00368195	0.00605807	0.00541189	0.00569915	0.00266661	0.00325509	0.00395715	0.00363021	0.00271645	0.00456705	0.00416234	0.00412274	0.00303094	0.00392919	0.00262752	0.00495594	0.00428981	0.00264816	0.00478881	0.00507327	0.00642577	0.00291755	0.00364611	0.0052546	0.00507476	0.00649489	0.00468974	0.00464219	0.00282308	0.0036773	0.00296296	0.00327516	0.00770236	0.00258326	0.00832598	0.00297963	0.00343256	0.00329196	0.00357336	0.00491465	0.00424038	0.00998535	0.00383799	0.00373523	0.00425431	0.00516992	0.00260727	0.00481497	0.00544329	0.00290455	0.00391407	0.00636023	0.0054513	0.00326399	0.00614263	0.457137	0.542863	0.02301356	0.8018986	6.26479	4.09966	2.90533	1.14567	0	0.02788244	2.067391	0.2677072	14.90055	1.13526	1.63055	0.0508484	0.0650469	0.185938	3.12703	2.59781	0.488792	0.648281	0.0704444	0.113526	0.163055	0.00508484	0.00650469	0.0185938	0.312703	0.259781	0.0488792	0.0648281	0.00704444	0.1086029	0.2567376
870	-18594.8	-18756.2	161.417	0.267537	0.204809	4.82676e+07	3.75447e+07	0.0596031	0.177985	0.234255	0.170704	0.156363	0.119163	0.004926053	-2.307501	0.3058737	0.00431126	0.0050114	0.00359413	0.00431114	0.00330032	0.00495327	0.00524364	0.00402858	0.0069853	0.00363037	0.00695841	0.00687623	0.00504518	0.0055111	0.00401203	0.00812047	0.00227231	0.00480675	0.00447778	0.0069825	0.00591592	0.00347805	0.00609206	0.00777065	0.00473972	0.00475813	0.00394523	0.00545072	0.00709608	0.00363608	0.00566586	0.00418051	0.00407614	0.00624775	0.00328456	0.00297203	0.00425353	0.00732235	0.0122917	0.00568052	0.00710679	0.00390503	0.00285923	0.00466279	0.00281291	0.00336238	0.0101712	0.00514599	0.00310691	0.00472262	0.00439265	0.00354885	0.00613651	0.00523467	0.00558647	0.0023699	0.00582953	0.00493022	0.00461641	0.00361452	0.00497905	0.00372386	0.00191028	0.00578984	0.00379105	0.00682703	0.00539809	0.00374793	0.00889189	0.00533174	0.00372058	0.00370933	0.00453425	0.00434455	0.00485512	0.00346457	0.00552035	0.00429548	0.00657084	0.0049978	0.00524622	0.00403856	0.00538668	0.00341005	0.00522644	0.00545409	0.00358398	0.00427745	0.00319579	0.00466753	0.00419003	0.00280875	0.00771327	0.0060453	0.00599051	0.00488851	0.00408975	0.00343383	0.00368453	0.00264743	0.00409221	0.00528936	0.00494054	0.00565917	0.00576667	0.00920048	0.887265	0.112735	0.007109406	1.207445	6.01803	3.98301	2.98932	1.25779	0	0.08189991	1.858876	0.2690852	14.82424	1.45394	1.68792	0.0415996	0.0797206	0.170659	2.87152	2.46951	0.528492	0.59201	0.104629	0.145394	0.168792	0.00415996	0.00797206	0.0170659	0.287152	0.246951	0.0528492	0.059201	0.0104629	0.08725593	0.9386171
